id,image,label,sample,m_majorAxis,Age
1140,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [2578,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [2578,191.538406,3365.5
1141,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [2578,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [2578,547.886475,3365.5
1142,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,173.731339,3365.5
1143,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,115.008324,3365.5
1144,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,47.06488,3365.5
1145,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,367.953125,3365.5
1146,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,709.098511,3365.5
1147,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,547.142029,3365.5
1148,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,460.496674,3365.5
1149,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,563.691528,3365.5
1150,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,800.979614,3365.5
1151,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,614.359253,3365.5
1152,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,137.779709,3365.5
1153,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,100.98941,3365.5
1154,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,239.84758,3365.5
1155,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,578.506775,3365.5
1156,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,614.278748,3365.5
1157,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,216.78537,3365.5
1158,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,82.625603,3365.5
1159,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Pentaneurini spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,661.715637,3365.5
1160,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,122.646957,3365.5
1161,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [30516,107.93058,3365.5
1162,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,854.741028,3365.5
1163,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,80.080139,3365.5
1164,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,375.149475,3365.5
1165,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,205.794556,3365.5
1166,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,292.097473,3365.5
1167,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,1023.643066,3365.5
1168,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,263.912994,3365.5
1169,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,231.721176,3365.5
1170,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Micropsectra radialis,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,453.598541,3365.5
1171,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,87.051498,3365.5
1172,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,947.492676,3365.5
1173,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,39.473824,3365.5
1174,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,31.8188,3365.5
1175,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,316.908936,3365.5
1176,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,501.53479,3365.5
1177,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,57.595879,3365.5
1178,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,230.909988,3365.5
1179,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,139.183456,3365.5
1180,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [33917,187.284546,3365.5
1181,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [57783,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [57783,335.223602,3365.5
1182,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,430.98053,3365.5
1183,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,91.914352,3365.5
1184,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,148.900497,3365.5
1185,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,461.123566,3365.5
1186,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,760.894897,3365.5
1187,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,52.159794,3365.5
1188,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,1831.807495,3365.5
1189,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,651.097534,3365.5
1190,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,484.863739,3365.5
1191,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,145.498016,3365.5
1192,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,185.70816,3365.5
1193,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,582.904663,3365.5
1194,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,290.11731,3365.5
1195,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Multiple,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,492.59552,3365.5
1196,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,148.921036,3365.5
1197,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,139.710251,3365.5
1198,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,118.380913,3365.5
1199,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Orthocladiinae Diamesinae,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,448.969299,3365.5
1200,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,80.836632,3365.5
1201,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,894.614868,3365.5
1202,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,407.982819,3365.5
1203,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [60421,197.463043,3365.5
1204,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,615.276428,3365.5
1205,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,82.411591,3365.5
1206,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,143.484695,3365.5
1207,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,129.813599,3365.5
1208,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,1425.095215,3365.5
1209,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,275.379395,3365.5
1210,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,13.583048,3365.5
1211,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,866.060913,3365.5
1212,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,343.172913,3365.5
1213,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Mandible,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,178.695435,3365.5
1214,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,915.459595,3365.5
1215,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,785.35321,3365.5
1216,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,875.116089,3365.5
1217,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,104.865952,3365.5
1218,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Multiple,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,544.802307,3365.5
1219,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,128.214996,3365.5
1220,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,128.524704,3365.5
1221,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,96.858315,3365.5
1222,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,199.624115,3365.5
1223,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,338.125336,3365.5
1224,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Multiple,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,178.216644,3365.5
1225,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,44.06982,3365.5
1226,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,298.093872,3365.5
1227,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,Micropsectra radialis,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [63286,464.494324,3365.5
1228,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [7039,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [7039,268.302521,3365.5
1229,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [74529,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 2 [74529,259.335754,3365.5
1230,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [10683,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [10683,155.255539,3365.5
1231,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [2728,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [2728,35.588802,3365.5
1232,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [2728,Corynoneura spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [2728,96.053268,3365.5
1233,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Particles,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,428.115051,3365.5
1234,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Orthocladiinae Diamesinae,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,1340.321045,3365.5
1235,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,13.762941,3365.5
1236,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Blurry specimens,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,553.166443,3365.5
1237,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,109.535751,3365.5
1238,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,110.542404,3365.5
1239,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,147.317978,3365.5
1240,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,968.87738,3365.5
1241,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,163.434998,3365.5
1242,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,123.175705,3365.5
1243,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,316.307831,3365.5
1244,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,74.964264,3365.5
1245,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,961.310425,3365.5
1246,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Blurry specimens,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,198.648224,3365.5
1247,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,175.05127,3365.5
1248,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Fragmented hc,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,1257.803467,3365.5
1249,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Blurry specimens,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,480.136475,3365.5
1250,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,152.305359,3365.5
1251,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,568.284668,3365.5
1252,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,149.857391,3365.5
1253,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,155.944656,3365.5
1254,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Pollen,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,117.491081,3365.5
1255,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Psectrocladius spp,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,702.706787,3365.5
1256,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,Background,Annotation-LDRS-06-01 Dr01a 40_41 DEF ABC 3 [31397,96.303093,3365.5
