id,image,label,Lake,sample,m_majorAxis,id1
887,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [42521,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [42521,431.2758329,17
888,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [44497,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [44497,339.86891455000006,17
889,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [45034,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [45034,206.92831885000004,17
890,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [45163,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [45163,473.9764986,17
4409,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [47277,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [47277,281.53440535000004,17
1062,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [47448,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [47448,669.9498168000001,17
5004,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-17_B_Malezabie pliso_mengusovske__chk.scn  2 [48297,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [48297,423.88047460000007,17
1063,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [49839,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [49839,359.12834760000004,17
2897,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [49839,Particles,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [49839,74.77147425000001,17
1064,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [50429,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [50429,537.6866671,17
2898,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [50429,Particles,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [50429,63.447194800000005,17
1065,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [50518,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [50518,373.79002375000005,17
4410,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [5115,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [5115,275.50543680000004,17
891,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [51545,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [51545,368.36545405000004,17
892,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [5899,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [5899,350.44070435,17
1066,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [6171,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [6171,332.42185955,17
4490,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-17_B_Malezabie pliso_mengusovske__chk.scn  2 [6386,Tanytarsus spp,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [6386,322.85657965000007,17
893,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [6808,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [6808,225.5830335,17
1067,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [71994,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [71994,582.9681764500001,17
894,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [72615,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [72615,332.35978985,17
895,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [73010,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [73010,400.64616405000004,17
896,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [74332,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [74332,321.3428042,17
2882,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [74332,Background,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [74332,20.70163865,17
1068,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [74459,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [74459,367.5359556000001,17
4411,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [74753,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [74753,277.3911943,17
2565,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [75126,Paratanytarsus austriacus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [75126,473.16368385000004,17
897,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [76366,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [76366,315.26010725000003,17
898,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [76750,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [76750,316.6235594500001,17
899,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [77216,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [77216,390.52020865000003,17
900,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [77615,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [77615,223.86490500000002,17
901,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [78924,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [78924,400.02137120000003,17
1069,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [79109,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [79109,505.732788,17
902,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [79531,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [79531,326.9214905,17
903,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [80629,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [80629,357.6101408,17
904,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [81221,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [81221,394.0713744000001,17
4534,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\micropsectra type A-17_B_Malezabie pliso_mengusovske__chk.scn  2 [81547,Tanytarsus spp,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [81547,505.06630240000004,17
905,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [81645,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [81645,378.72978495,17
2883,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [81645,Particles,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [81645,32.2172807,17
906,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [82768,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [82768,368.3957673,17
5005,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-17_B_Malezabie pliso_mengusovske__chk.scn  2 [83318,Tanytarsus lugens,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [83318,368.13097255,17
1070,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [83641,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [83641,444.60866725000005,17
1071,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-17_B_Malezabie pliso_mengusovske__chk.scn  2 [83715,Micropsectra radialis,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [83715,449.11968090000005,17
907,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [8480,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [8480,316.6966737,17
281,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterottrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [8777,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [8777,436.2561797,17
445,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-17_B_Malezabie pliso_mengusovske__chk.scn  2 [9318,Heterotrissocladius marcidus,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [9318,230.57059795,17
4535,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-17_B_Malezabie pliso_mengusovske__chk.scn  2 [9673,Fragmented hc,Male zabie,17_B_Malezabie pliso_mengusovske__chk.scn  2 [9673,336.43856510000006,17
1072,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [10109,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [10109,317.2296875,18
5006,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-18_B_Malezabie pliso_mengusovske_chk.scn  2 [11282,Tanytarsus lugens,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [11282,407.7952912,18
446,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [12405,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [12405,345.22879655,18
447,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [12485,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [12485,336.58479305000003,18
5007,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-18_B_Malezabie pliso_mengusovske_chk.scn  2 [12648,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [12648,355.27388325,18
448,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [13959,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [13959,413.67294595,18
1073,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [14457,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [14457,379.29173590000005,18
4412,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [14620,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [14620,279.31261875,18
4198,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [15205,Fragmented hc,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [15205,154.247775,18
449,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [15432,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [15432,305.5126129,18
3725,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,Background,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,41.52888575,18
3726,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,Background,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,78.61210885,18
3727,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,Particles,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [41105,27.65825865,18
1074,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [42646,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [42646,267.72899945,18
4413,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [43533,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [43533,270.9844192,18
1075,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [43676,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [43676,410.01919255000007,18
4199,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [44875,Tanypodinae,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [44875,408.32501545,18
4200,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [46898,Fragmented hc,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [46898,146.66842355000003,18
1076,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [4746,Micropsectra radialis,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [4746,417.11746230000006,18
450,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [48621,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [48621,347.09236430000004,18
256,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterotrissocladius marcidus-18_B_Malezabie pliso_mengusovske_chk.scn  2 [49909,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [49909,466.6333738,18
908,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Micropsectra radialis-18_B_Malezabie pliso_mengusovske_chk.scn  2 [50860,Heterotrissocladius marcidus,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [50860,242.74542380000003,18
4201,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [51497,Tanypodinae,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [51497,343.50739445000005,18
3728,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [51671,Particles,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [51671,90.4902152,18
4202,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [51671,Tanypodinae,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [51671,647.9437074,18
4203,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-18_B_Malezabie pliso_mengusovske_chk.scn  2 [54338,Tanypodinae,Male zabie,18_B_Malezabie pliso_mengusovske_chk.scn  2 [54338,393.4798158500001,18
