id,image,label,Lake,sample,m_majorAxis
4724,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-32_B_Velke Biele.scn  1 [7876,Orthocladiinae Diamesinae,VeLke Biele,32_B_Velke Biele.scn  1 [7876,679.049316
2549,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\other diptera\Simuliidae-32_B_Velke Biele.scn  1 [79087,others,VeLke Biele,32_B_Velke Biele.scn  1 [79087,947.543335
2207,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-32_B_Velke Biele.scn  1 [80970,Chironomus spp,VeLke Biele,32_B_Velke Biele.scn  1 [80970,530.490601
2208,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-32_B_Velke Biele.scn  1 [8188,Orthocladiinae Diamesinae,VeLke Biele,32_B_Velke Biele.scn  1 [8188,834.463684
2209,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-32_B_Velke Biele.scn  1 [8490,Blurry specimens,VeLke Biele,32_B_Velke Biele.scn  1 [8490,502.170654
5167,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [10886,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [10886,763.459534
2350,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [11171,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [11171,649.952332
4182,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Prodiamesa olivacea\Prodiamesa olivacea-33_B_Velke Biele.scn  1 [11934,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [11934,1019.198853
2351,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [1457,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [1457,622.487244
297,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Micropsectra type A-33_B_Velke Biele.scn  1 [1948,unsure,VeLke Biele,33_B_Velke Biele.scn  1 [1948,1164.030518
2352,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [2550,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [2550,494.291443
4247,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-33_B_Velke Biele.scn  1 [35173,Tanypodinae,VeLke Biele,33_B_Velke Biele.scn  1 [35173,642.344666
2353,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [36088,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [36088,361.946838
909,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Ligula\Ligula-33_B_Velke Biele.scn  1 [36371,others,VeLke Biele,33_B_Velke Biele.scn  1 [36371,276.887268
5168,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [36802,Tanytarsus spp,VeLke Biele,33_B_Velke Biele.scn  1 [36802,565.467773
2354,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [39419,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [39419,363.79892
4248,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-33_B_Velke Biele.scn  1 [39499,Tanypodinae,VeLke Biele,33_B_Velke Biele.scn  1 [39499,547.665771
5169,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [39518,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [39518,773.331787
5170,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [39946,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [39946,628.457275
538,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-33_B_Velke Biele.scn  1 [40984,Heterotrissocladius marcidus,VeLke Biele,33_B_Velke Biele.scn  1 [40984,596.94928
2854,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Heterotrissocladius marcidus-33_B_Velke Biele.scn  1 [40984,Particles,VeLke Biele,33_B_Velke Biele.scn  1 [40984,74.385086
2822,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-33_B_Velke Biele.scn  1 [41571,Particles,VeLke Biele,33_B_Velke Biele.scn  1 [41571,93.317528
2823,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-33_B_Velke Biele.scn  1 [41571,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [41571,105.70208
2824,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-33_B_Velke Biele.scn  1 [41571,Particles,VeLke Biele,33_B_Velke Biele.scn  1 [41571,127.706665
2825,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-33_B_Velke Biele.scn  1 [41571,Background,VeLke Biele,33_B_Velke Biele.scn  1 [41571,73.421059
2826,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-33_B_Velke Biele.scn  1 [41571,Background,VeLke Biele,33_B_Velke Biele.scn  1 [41571,54.517937
2032,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-33_B_Velke Biele.scn  1 [41571,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [41571,891.637634
5171,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [41712,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [41712,813.93219
2585,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-33_B_Velke Biele.scn  1 [41803,Micropsectra radialis,VeLke Biele,33_B_Velke Biele.scn  1 [41803,652.571228
3202,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Prodiamesa olivacea-33_B_Velke Biele.scn  1 [43340,Background,VeLke Biele,33_B_Velke Biele.scn  1 [43340,54.498989
4688,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [4356,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [4356,392.606567
5172,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [44325,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [44325,915.725891
2355,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [44768,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [44768,670.614014
4689,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [4525,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [4525,507.319183
539,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-33_B_Velke Biele.scn  1 [46672,Heterotrissocladius marcidus,VeLke Biele,33_B_Velke Biele.scn  1 [46672,691.700317
4249,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-33_B_Velke Biele.scn  1 [46754,Tanypodinae,VeLke Biele,33_B_Velke Biele.scn  1 [46754,626.093018
3971,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanytarsus lugens-33_B_Velke Biele.scn  1 [47189,Background,VeLke Biele,33_B_Velke Biele.scn  1 [47189,397.805756
5173,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [47189,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [47189,823.313171
4690,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [4847,Tanytarsus spp,VeLke Biele,33_B_Velke Biele.scn  1 [4847,419.015381
4691,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [4993,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [4993,403.179626
4725,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-33_B_Velke Biele.scn  1 [6119,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [6119,871.308594
5174,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [6687,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [6687,806.697449
3208,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Psectrocladius-33_B_Velke Biele.scn  1 [68072,Background,VeLke Biele,33_B_Velke Biele.scn  1 [68072,70.013794
4692,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [6821,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [6821,535.296692
3263,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-33_B_Velke Biele.scn  1 [68868,Background,VeLke Biele,33_B_Velke Biele.scn  1 [68868,123.274277
2356,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [68868,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [68868,625.592041
335,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [69173,2923.530273
336,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [69173,694.338135
3795,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Background,VeLke Biele,33_B_Velke Biele.scn  1 [69173,76.699165
3796,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Background,VeLke Biele,33_B_Velke Biele.scn  1 [69173,134.270477
3797,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Background,VeLke Biele,33_B_Velke Biele.scn  1 [69173,348.798676
3798,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-33_B_Velke Biele.scn  1 [69173,Background,VeLke Biele,33_B_Velke Biele.scn  1 [69173,125.203156
2210,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [69823,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [69823,460.719513
2211,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [70303,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [70303,538.031433
540,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-33_B_Velke Biele.scn  1 [71950,Heterotrissocladius marcidus,VeLke Biele,33_B_Velke Biele.scn  1 [71950,561.337769
2357,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-33_B_Velke Biele.scn  1 [72096,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [72096,1063.240723
5175,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [72264,Heterotrissocladius marcidus,VeLke Biele,33_B_Velke Biele.scn  1 [72264,528.432007
5176,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-33_B_Velke Biele.scn  1 [7233,Tanytarsus lugens,VeLke Biele,33_B_Velke Biele.scn  1 [7233,658.033691
3209,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Psectrocladius-33_B_Velke Biele.scn  1 [72444,Particles,VeLke Biele,33_B_Velke Biele.scn  1 [72444,150.406616
3210,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Psectrocladius-33_B_Velke Biele.scn  1 [73071,Background,VeLke Biele,33_B_Velke Biele.scn  1 [73071,122.121986
2212,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [73469,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [73469,354.244507
391,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Zavrelimyia-33_B_Velke Biele.scn  1 [75372,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [75372,213.255432
4055,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-33_B_Velke Biele.scn  1 [75372,Background,VeLke Biele,33_B_Velke Biele.scn  1 [75372,148.652664
2213,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [75784,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [75784,199.010147
2214,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [78529,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [78529,203.627762
307,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Prodiamesa olivacea-33_B_Velke Biele.scn  1 [78580,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [78580,680.673767
310,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Psectrocladius-33_B_Velke Biele.scn  1 [79184,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [79184,268.490509
311,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Psectrocladius-33_B_Velke Biele.scn  1 [79184,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [79184,259.278748
2215,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-33_B_Velke Biele.scn  1 [79368,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [79368,381.325348
4726,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-33_B_Velke Biele.scn  1 [80264,Fragmented hc,VeLke Biele,33_B_Velke Biele.scn  1 [80264,701.400452
4183,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Prodiamesa olivacea\Prodiamesa olivacea-33_B_Velke Biele.scn  1 [9174,Orthocladiinae Diamesinae,VeLke Biele,33_B_Velke Biele.scn  1 [9174,752.837036
3944,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [9408,Background,VeLke Biele,33_B_Velke Biele.scn  1 [9408,240.16893
4693,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-33_B_Velke Biele.scn  1 [9408,Blurry specimens,VeLke Biele,33_B_Velke Biele.scn  1 [9408,512.186218
24,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Psectrocladius-34_B_Velke Biele.scn  3 [10003,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [10003,525.015991
5177,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-34_B_Velke Biele.scn  3 [10080,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [10080,712.09729
22,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Micropsectra type A-34_B_Velke Biele.scn  3 [11734,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [11734,810.639832
259,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterotrissocladius marcidus-34_B_Velke Biele.scn  3 [12060,Background,VeLke Biele,34_B_Velke Biele.scn  3 [12060,501.108093
337,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Fragmented hc,VeLke Biele,34_B_Velke Biele.scn  3 [1850,739.568176
338,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Fragmented hc,VeLke Biele,34_B_Velke Biele.scn  3 [1850,1076.390503
3799,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,359.089935
3800,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,210.131699
3801,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,177.323257
3802,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,496.204437
3803,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,112.012627
3804,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanypodinae-34_B_Velke Biele.scn  3 [1850,Background,VeLke Biele,34_B_Velke Biele.scn  3 [1850,292.661438
2547,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\other diptera\Limoniidae-34_B_Velke Biele.scn  3 [3283,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [3283,524.987854
4056,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-34_B_Velke Biele.scn  3 [35857,Fragmented hc,VeLke Biele,34_B_Velke Biele.scn  3 [35857,204.833466
4057,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-34_B_Velke Biele.scn  3 [35857,Fragmented hc,VeLke Biele,34_B_Velke Biele.scn  3 [35857,158.452698
4058,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-34_B_Velke Biele.scn  3 [35857,Background,VeLke Biele,34_B_Velke Biele.scn  3 [35857,132.952682
3264,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-34_B_Velke Biele.scn  3 [36351,Background,VeLke Biele,34_B_Velke Biele.scn  3 [36351,82.293007
2358,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-34_B_Velke Biele.scn  3 [36351,Orthocladiinae Diamesinae,VeLke Biele,34_B_Velke Biele.scn  3 [36351,622.58606
4250,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-34_B_Velke Biele.scn  3 [36540,Tanypodinae,VeLke Biele,34_B_Velke Biele.scn  3 [36540,856.774414
2216,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-34_B_Velke Biele.scn  3 [38460,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [38460,323.024109
2217,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-34_B_Velke Biele.scn  3 [38892,Blurry specimens,VeLke Biele,34_B_Velke Biele.scn  3 [38892,496.610901
2586,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-34_B_Velke Biele.scn  3 [40721,Orthocladiinae Diamesinae,VeLke Biele,34_B_Velke Biele.scn  3 [40721,859.467834
4251,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-34_B_Velke Biele.scn  3 [40873,Tanypodinae,VeLke Biele,34_B_Velke Biele.scn  3 [40873,614.715332
