id,image,label,sample,m_majorAxis
465,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1106-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1106-HIJ B7C1 21-22 ,80.616295
466,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1111-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1111-HIJ B7C1 21-22 ,89.538681
467,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1114-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1114-HIJ B7C1 21-22 ,42.92308
468,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1115-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1115-HIJ B7C1 21-22 ,110.857658
469,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1116-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1116-HIJ B7C1 21-22 ,54.999874
470,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1117-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Blurry specimens,1117-HIJ B7C1 21-22 ,125.064461
471,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1119-HIJ B7C1 22-23 4ml.czi - ScanRegion11.jpg,Blurry specimens,1119-HIJ B7C1 22-23 ,86.473572
472,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1127-HIJ B7C1 22-23 4ml.czi - ScanRegion15.jpg,Blurry specimens,1127-HIJ B7C1 22-23 ,70.652939
473,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1128-HIJ B7C1 22-23 4ml.czi - ScanRegion15.jpg,Blurry specimens,1128-HIJ B7C1 22-23 ,63.166416
475,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1136-HIJ B7C1 22-23 4ml.czi - ScanRegion15.jpg,Blurry specimens,1136-HIJ B7C1 22-23 ,34.695988
479,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1156-HIJ B7C1 22-23 4ml.czi - ScanRegion17.jpg,Blurry specimens,1156-HIJ B7C1 22-23 ,92.245491
481,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1180-HIJ B7C1 22-23 4ml.czi - ScanRegion19.jpg,Blurry specimens,1180-HIJ B7C1 22-23 ,47.165802
482,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1185-HIJ B7C1 22-23 4ml.czi - ScanRegion19.jpg,Blurry specimens,1185-HIJ B7C1 22-23 ,68.22937
483,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1203-HIJ B7C1 22-23 4ml.czi - ScanRegion6.jpg,Blurry specimens,1203-HIJ B7C1 22-23 ,67.430107
485,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1214-HIJ B7C1 22-23 4ml_1.czi - ScanRegion16.jpg,Blurry specimens,1214-HIJ B7C1 22-23 ,26.045132
486,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1215-HIJ B7C1 22-23 4ml_1.czi - ScanRegion16.jpg,Blurry specimens,1215-HIJ B7C1 22-23 ,29.757851
487,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1216-HIJ B7C1 22-23 4ml_1.czi - ScanRegion16.jpg,Blurry specimens,1216-HIJ B7C1 22-23 ,84.500153
488,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1230-HIJ B7C1 22-23 4ml_1.czi - ScanRegion18.jpg,Blurry specimens,1230-HIJ B7C1 22-23 ,61.86166
489,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1234-HIJ B7C1 22-23 4ml_1.czi - ScanRegion1.jpg,Blurry specimens,1234-HIJ B7C1 22-23 ,52.242466
490,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1238-HIJ B7C1 22-23 4ml_1.czi - ScanRegion1.jpg,Blurry specimens,1238-HIJ B7C1 22-23 ,34.67915
492,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1258-HIJ B7C1 22-23 4ml_2.czi - ScanRegion1.jpg,Blurry specimens,1258-HIJ B7C1 22-23 ,58.408688
494,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1292-HIJ B7C1 22-23 4ml_2.czi - ScanRegion5.jpg,Blurry specimens,1292-HIJ B7C1 22-23 ,117.597305
496,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1312-HIJ B7C1 26-27 4ml.czi - ScanRegion10.jpg,Blurry specimens,1312-HIJ B7C1 26-27 ,79.888443
497,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1314-HIJ B7C1 26-27 4ml.czi - ScanRegion10.jpg,Blurry specimens,1314-HIJ B7C1 26-27 ,183.389542
505,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1457-HIJ B7C1 27-28,Blurry specimens,1457-HIJ B7C1 27-28,209.454697
508,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1461-HIJ B7C1 27-28,Blurry specimens,1461-HIJ B7C1 27-28,88.195412
509,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1462-HIJ B7C1 27-28,Blurry specimens,1462-HIJ B7C1 27-28,59.197075
510,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1463-HIJ B7C1 27-28,Blurry specimens,1463-HIJ B7C1 27-28,242.836761
512,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1465-HIJ B7C1 27-28,Blurry specimens,1465-HIJ B7C1 27-28,50.901398
513,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1466-HIJ B7C1 27-28,Blurry specimens,1466-HIJ B7C1 27-28,132.52005
514,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1467-HIJ B7C1 27-28,Blurry specimens,1467-HIJ B7C1 27-28,71.67881
515,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1468-HIJ B7C1 27-28,Blurry specimens,1468-HIJ B7C1 27-28,210.454849
516,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1469-HIJ B7C1 27-28,Blurry specimens,1469-HIJ B7C1 27-28,160.047577
517,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1470-HIJ B7C1 27-28,Blurry specimens,1470-HIJ B7C1 27-28,63.432247
519,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1472-HIJ B7C1 27-28,Blurry specimens,1472-HIJ B7C1 27-28,213.800095
520,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1473-HIJ B7C1 27-28,Blurry specimens,1473-HIJ B7C1 27-28,65.388069
523,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1476-HIJ B7C1 27-28,Blurry specimens,1476-HIJ B7C1 27-28,68.280876
524,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1477-HIJ B7C1 27-28,Blurry specimens,1477-HIJ B7C1 27-28,70.486504
525,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1478-HIJ B7C1 27-28,Blurry specimens,1478-HIJ B7C1 27-28,137.287338
526,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1479-HIJ B7C1 27-28,Blurry specimens,1479-HIJ B7C1 27-28,142.075455
528,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1481-HIJ B7C1 27-28,Blurry specimens,1481-HIJ B7C1 27-28,124.02533
529,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1482-HIJ B7C1 27-28,Blurry specimens,1482-HIJ B7C1 27-28,56.37067
531,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1484-HIJ B7C1 27-28,Blurry specimens,1484-HIJ B7C1 27-28,162.685791
532,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1485-HIJ B7C1 27-28,Blurry specimens,1485-HIJ B7C1 27-28,76.16066
533,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1488-HIJ B7C1 27-28,Blurry specimens,1488-HIJ B7C1 27-28,76.794106
534,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1491-HIJ B7C1 27-28,Blurry specimens,1491-HIJ B7C1 27-28,137.496506
535,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1495-HIJ B7C1 27-28,Blurry specimens,1495-HIJ B7C1 27-28,224.571991
537,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1501-HIJ B7C1 27-28,Blurry specimens,1501-HIJ B7C1 27-28,33.140999
538,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1502-HIJ B7C1 27-28,Blurry specimens,1502-HIJ B7C1 27-28,69.197845
539,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1504-HIJ B7C1 27-28,Blurry specimens,1504-HIJ B7C1 27-28,77.143959
540,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1521-HIJ B7C1 27-28,Blurry specimens,1521-HIJ B7C1 27-28,83.869789
542,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1533-HIJ B7C1 27-28,Blurry specimens,1533-HIJ B7C1 27-28,115.003998
543,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1553-HIJ B7C1 27-28,Blurry specimens,1553-HIJ B7C1 27-28,140.59465
544,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1568-HIJ B7C1 27-28,Blurry specimens,1568-HIJ B7C1 27-28,69.773552
546,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1576-HIJ B7C1 27-28,Blurry specimens,1576-HIJ B7C1 27-28,86.771599
550,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1611-HIJ B7C1 27-28,Blurry specimens,1611-HIJ B7C1 27-28,212.233582
551,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1618-HIJ B7C1 27-28,Blurry specimens,1618-HIJ B7C1 27-28,80.160461
552,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1619-HIJ B7C1 27-28,Blurry specimens,1619-HIJ B7C1 27-28,89.073593
553,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1621-HIJ B7C1 27-28,Blurry specimens,1621-HIJ B7C1 27-28,93.264969
554,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1631-HIJ B7C1 3-4.czi - ScanRegion1.jpg,Blurry specimens,1631-HIJ B7C1 3-4,18.128643
555,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1639-HIJ B7C1 37-38,Blurry specimens,1639-HIJ B7C1 37-38,85.918312
558,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1643-HIJ B7C1 37-38,Blurry specimens,1643-HIJ B7C1 37-38,156.077408
560,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1645-HIJ B7C1 37-38,Blurry specimens,1645-HIJ B7C1 37-38,75.700104
561,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1646-HIJ B7C1 37-38,Blurry specimens,1646-HIJ B7C1 37-38,92.092613
562,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1647-HIJ B7C1 37-38,Blurry specimens,1647-HIJ B7C1 37-38,179.863846
563,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1652-HIJ B7C1 4-5,Blurry specimens,1652-HIJ B7C1 4-5,121.272125
564,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1655-HIJ B7C1 4-5,Blurry specimens,1655-HIJ B7C1 4-5,105.165001
565,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1656-HIJ B7C1 4-5,Blurry specimens,1656-HIJ B7C1 4-5,145.657654
566,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1657-HIJ B7C1 4-5,Blurry specimens,1657-HIJ B7C1 4-5,56.851856
567,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1658-HIJ B7C1 4-5,Blurry specimens,1658-HIJ B7C1 4-5,114.435898
568,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1659-HIJ B7C1 4-5,Blurry specimens,1659-HIJ B7C1 4-5,77.296288
570,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1661-HIJ B7C1 4-5,Blurry specimens,1661-HIJ B7C1 4-5,76.739922
571,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1662-HIJ B7C1 4-5,Blurry specimens,1662-HIJ B7C1 4-5,94.208832
572,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1664-HIJ B7C1 4-5,Blurry specimens,1664-HIJ B7C1 4-5,108.86499
573,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1665-HIJ B7C1 4-5,Blurry specimens,1665-HIJ B7C1 4-5,131.767548
574,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1668-HIJ B7C1 4-5,Blurry specimens,1668-HIJ B7C1 4-5,114.192863
575,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1669-HIJ B7C1 4-5,Blurry specimens,1669-HIJ B7C1 4-5,114.923088
576,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1670-HIJ B7C1 4-5,Blurry specimens,1670-HIJ B7C1 4-5,111.445381
579,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1675-HIJ B7C1 4-5,Blurry specimens,1675-HIJ B7C1 4-5,29.889044
582,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1681-HIJ B7C1 4-5,Blurry specimens,1681-HIJ B7C1 4-5,80.558746
585,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1685-HIJ B7C1 4-5,Blurry specimens,1685-HIJ B7C1 4-5,40.304188
592,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1712-HIJ B7C1 5-6,Blurry specimens,1712-HIJ B7C1 5-6,92.172989
595,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1719-HIJ B7C1 5-6,Blurry specimens,1719-HIJ B7C1 5-6,58.940109
597,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1723-HIJ B7C1 5-6,Blurry specimens,1723-HIJ B7C1 5-6,75.466591
601,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1764-HIJ B7C1 6-7,Blurry specimens,1764-HIJ B7C1 6-7,97.39653
602,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1766-HIJ B7C1 6-7,Blurry specimens,1766-HIJ B7C1 6-7,71.135071
603,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1768-HIJ B7C1 6-7,Blurry specimens,1768-HIJ B7C1 6-7,47.111385
604,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1780-HIJ B7C1 6-7,Blurry specimens,1780-HIJ B7C1 6-7,127.159187
608,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1784-HIJ B7C1 6-7,Blurry specimens,1784-HIJ B7C1 6-7,22.346401
610,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1801-HIJ B7C1 7-8,Blurry specimens,1801-HIJ B7C1 7-8,42.212822
613,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1811-HIJ B7C1 7-8,Blurry specimens,1811-HIJ B7C1 7-8,54.670864
614,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1812-HIJ B7C1 7-8,Blurry specimens,1812-HIJ B7C1 7-8,60.337543
615,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1813-HIJ B7C1 7-8,Blurry specimens,1813-HIJ B7C1 7-8,59.05555
616,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1829-HIJ B7C1 7-8,Blurry specimens,1829-HIJ B7C1 7-8,112.75016
617,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1840-HIJ B7C1 7-8.czi - ScanRegion16.jpg,Blurry specimens,1840-HIJ B7C1 7-8,17.912741
618,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1850-HIJ B7C1 7-8.czi - ScanRegion7.jpg,Blurry specimens,1850-HIJ B7C1 7-8,118.907333
621,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1931-HIJ B7C1 8-9,Blurry specimens,1931-HIJ B7C1 8-9,205.397827
626,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\1980-HIJ B7C1 8-9,Blurry specimens,1980-HIJ B7C1 8-9,125.355667
629,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2025-HIJ B7C1 8-9,Blurry specimens,2025-HIJ B7C1 8-9,81.436684
633,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2060-HIJ B7C1 15-16,Blurry specimens,2060-HIJ B7C1 15-16,26.520716
635,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2069-HIJ B7C1 15-16,Blurry specimens,2069-HIJ B7C1 15-16,40.826923
636,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2070-HIJ B7C1 15-16,Blurry specimens,2070-HIJ B7C1 15-16,70.726357
641,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2079-HIJ B7C1 15-16,Blurry specimens,2079-HIJ B7C1 15-16,72.112686
642,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2088-HIJ B7C1 15-16,Blurry specimens,2088-HIJ B7C1 15-16,53.088284
645,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2097-HIJ B7C1 15-16,Blurry specimens,2097-HIJ B7C1 15-16,123.161621
646,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2113-HIJ B7C1 16-17,Blurry specimens,2113-HIJ B7C1 16-17,188.92543
647,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2114-HIJ B7C1 16-17,Blurry specimens,2114-HIJ B7C1 16-17,119.875565
648,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2115-HIJ B7C1 16-17,Blurry specimens,2115-HIJ B7C1 16-17,78.75412
650,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2151-HIJ B7C1 24-25 4.25ml.czi - ScanRegion16.jpg,Blurry specimens,2151-HIJ B7C1 24-25 4,106.414185
651,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2152-HIJ B7C1 24-25 4.25ml.czi - ScanRegion16.jpg,Blurry specimens,2152-HIJ B7C1 24-25 4,85.916199
652,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2153-HIJ B7C1 24-25 4.25ml.czi - ScanRegion16.jpg,Blurry specimens,2153-HIJ B7C1 24-25 4,211.062775
656,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2168-HIJ B7C1 24-25 4.25ml.czi - ScanRegion7.jpg,Blurry specimens,2168-HIJ B7C1 24-25 4,185.803009
658,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2183-HIJ B7C1 24-25 4.25ml.czi - ScanRegion8.jpg,Blurry specimens,2183-HIJ B7C1 24-25 4,80.843613
659,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2191-HIJ B7C1 25-26 .czi - ScanRegion15.jpg,Blurry specimens,2191-HIJ B7C1 25-26 ,198.559433
661,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2193-HIJ B7C1 25-26 .czi - ScanRegion16.jpg,Blurry specimens,2193-HIJ B7C1 25-26 ,61.313236
664,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2235-HIJ B7C1 28-29.czi - ScanRegion17.jpg,Blurry specimens,2235-HIJ B7C1 28-29,39.783344
666,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2267-HIJ B7C1 28-30,Blurry specimens,2267-HIJ B7C1 28-30,73.198708
667,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2270-HIJ B7C1 28-30,Blurry specimens,2270-HIJ B7C1 28-30,155.465103
668,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2296-HIJ B7C1 28-30,Blurry specimens,2296-HIJ B7C1 28-30,194.68396
669,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2299-HIJ B7C1 28-30,Blurry specimens,2299-HIJ B7C1 28-30,57.355946
680,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2466-HIJ B7C1 31-32,Blurry specimens,2466-HIJ B7C1 31-32,95.991318
681,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2467-HIJ B7C1 31-32,Blurry specimens,2467-HIJ B7C1 31-32,56.653152
682,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2473-HIJ B7C1 31-32,Blurry specimens,2473-HIJ B7C1 31-32,73.977051
683,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2475-HIJ B7C1 31-32,Blurry specimens,2475-HIJ B7C1 31-32,80.472786
684,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2477-HIJ B7C1 31-32,Blurry specimens,2477-HIJ B7C1 31-32,128.828461
685,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2478-HIJ B7C1 31-32,Blurry specimens,2478-HIJ B7C1 31-32,113.458961
686,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2479-HIJ B7C1 31-32,Blurry specimens,2479-HIJ B7C1 31-32,133.674561
687,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2480-HIJ B7C1 31-32,Blurry specimens,2480-HIJ B7C1 31-32,37.596996
688,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Blurry specimens\2481-HIJ B7C1 31-32,Blurry specimens,2481-HIJ B7C1 31-32,121.768349
